node_name,event_type
Node2163,Speciation
Node2164,Speciation
Node2172,Speciation
Node2173,Speciation
Node2174,Speciation
Node2175,Speciation
Node2176,Speciation
Node2177,Speciation
Node2178,Speciation
Node2179,Speciation
Node2180,Speciation
Node2165,Speciation
Node2166,Speciation
Node2167,Speciation
Node2168,Speciation
Node2169,Speciation
Node2170,Speciation
Node2171,Speciation
Node2188,Speciation
Node2189,Speciation
Node2196,Duplication
Node2200,Speciation
Node2201,Speciation
Node2202,Speciation
Node2203,Speciation
Node2197,Speciation
Node2198,Speciation
Node2199,Speciation
Node2204,Speciation
Node2205,Speciation
Node2206,Speciation
Node2207,Speciation
Node2208,Speciation
Node2211,Speciation
Node2209,Speciation
Node2210,Speciation
Node2212,Speciation
Node2213,Speciation
Node2214,Speciation
Node2821,Speciation
Node2827,Speciation
Node2895,Speciation
Node2828,Speciation
Node2879,Speciation
Node2893,Speciation
Node2894,Speciation
Node2880,Speciation
Node2881,Speciation
Node2882,Speciation
Node2883,Speciation
Node2885,Speciation
Node2884,Speciation
Node2886,Speciation
Node2888,Speciation
Node2887,Speciation
Node2889,Speciation
Node2890,Speciation
Node2891,Speciation
Node2892,Speciation
Node2829,Speciation
Node2830,Speciation
Node2831,Speciation
Node2833,Speciation
Node2834,Speciation
Node2835,Speciation
Node2832,Speciation
Node2836,Speciation
Node2866,Speciation
Node2867,Speciation
Node2868,Speciation
Node2876,Speciation
Node2869,Speciation
Node2870,Speciation
Node2872,Speciation
Node2871,Speciation
Node2873,Speciation
Node2874,Speciation
Node2875,Speciation
Node2837,Speciation
Node2838,Speciation
Node2863,Speciation
Node2839,Speciation
Node2856,Speciation
Node2857,Speciation
Node2858,Speciation
Node2859,Speciation
Node2860,Speciation
Node2862,Speciation
Node2861,Speciation
Node2840,Speciation
Node2841,Speciation
Node2854,Speciation
Node2855,Speciation
Node2842,Speciation
Node2843,Speciation
Node2844,Speciation
Node2847,Speciation
Node2848,Speciation
Node2851,Speciation
Node2852,Speciation
Node2849,Speciation
Node2850,Speciation
Node2853,Speciation
Node2845,Speciation
Node2846,Speciation
Node2864,Speciation
Node2865,Speciation
Node2877,Speciation
Node2878,Speciation
Node2822,Speciation
Node2823,Speciation
Node2824,Speciation
Node2825,Speciation
Node2826,Speciation
Node2215,Speciation
Node2216,Speciation
Node2802,Speciation
Node2803,Speciation
Node2804,Speciation
Node2805,Speciation
Node2806,Speciation
Node2217,Speciation
Node2218,Speciation
Node2784,Speciation
Node2788,Speciation
Node2801,Speciation
Node2789,Speciation
Node2799,Duplication
Node2800,Duplication
Node2790,Speciation
Node2791,Speciation
Node2798,Speciation
Node2792,Speciation
Node2793,Speciation
Node2794,Speciation
Node2796,Speciation
Node2797,Speciation
Node2795,Speciation
Node2785,Speciation
Node2786,Speciation
Node2787,Speciation
Node2219,Speciation
Node2220,Speciation
Node2695,Speciation
Node2712,Speciation
Node2715,Speciation
Node2716,Speciation
Node2713,Speciation
Node2714,Speciation
Node2696,Speciation
Node2697,Speciation
Node2698,Speciation
Node2699,Speciation
Node2700,Speciation
Node2701,Speciation
Node2702,Speciation
Node2706,Speciation
Node2703,Speciation
Node2704,Speciation
Node2705,Speciation
Node2707,Speciation
Node2708,Speciation
Node2709,Speciation
Node2710,Speciation
Node2711,Speciation
Node2221,Speciation
Node2222,Speciation
Node2223,Speciation
Node2224,Speciation
Node2329,Speciation
Node2330,Speciation
Node2387,Speciation
Node2331,Speciation
Node2332,Speciation
Node2353,Speciation
Node2354,Speciation
Node2356,Speciation
Node2358,Speciation
Node2357,Speciation
Node2355,Speciation
Node2359,Speciation
Node2360,Speciation
Node2333,Speciation
Node2335,Speciation
Node2340,Speciation
Node2347,Speciation
Node2348,Speciation
Node2350,Speciation
Node2351,Speciation
Node2352,Speciation
Node2349,Speciation
Node2341,Speciation
Node2342,Speciation
Node2343,Speciation
Node2344,Speciation
Node2345,Speciation
Node2346,Speciation
Node2336,Speciation
Node2337,Speciation
Node2338,Speciation
Node2339,Speciation
Node2334,Speciation
Node2361,Speciation
Node2362,Speciation
Node2370,Speciation
Node2381,Speciation
Node2371,Speciation
Node2372,Speciation
Node2379,Speciation
Node2380,Speciation
Node2373,Speciation
Node2374,Speciation
Node2375,Speciation
Node2376,Speciation
Node2377,Speciation
Node2378,Speciation
Node2363,Speciation
Node2364,Speciation
Node2365,Speciation
Node2366,Speciation
Node2367,Speciation
Node2368,Speciation
Node2369,Speciation
Node2382,Speciation
Node2383,Speciation
Node2384,Speciation
Node2385,Speciation
Node2386,Speciation
Node2388,Speciation
Node2389,Speciation
Node2390,Speciation
Node2391,Speciation
Node2392,Speciation
Node2445,Speciation
Node2446,Speciation
Node2447,Speciation
Node2393,Speciation
Node2394,Speciation
Node2395,Speciation
Node2396,Speciation
Node2397,Speciation
Node2402,Speciation
Node2398,Speciation
Node2399,Speciation
Node2400,Speciation
Node2401,Speciation
Node2403,Speciation
Node2404,Speciation
Node2405,Speciation
Node2442,Speciation
Node2443,Speciation
Node2406,Speciation
Node2407,Speciation
Node2426,Speciation
Node2427,Speciation
Node2428,Speciation
Node2431,Speciation
Node2433,Speciation
Node2434,Speciation
Node2432,Speciation
Node2429,Speciation
Node2430,Speciation
Node2435,Speciation
Node2436,Speciation
Node2441,Speciation
Node2437,Speciation
Node2438,Speciation
Node2439,Speciation
Node2440,Speciation
Node2408,Speciation
Node2415,Speciation
Node2416,Speciation
Node2417,Speciation
Node2418,Speciation
Node2419,Speciation
Node2420,Speciation
Node2421,Speciation
Node2422,Speciation
Node2423,Speciation
Node2424,Speciation
Node2425,Speciation
Node2409,Speciation
Node2410,Speciation
Node2411,Speciation
Node2412,Speciation
Node2413,Speciation
Node2414,Speciation
Node2444,Speciation
Node2448,Speciation
Node2455,Speciation
Node2449,Speciation
Node2450,Speciation
Node2451,Speciation
Node2452,Speciation
Node2453,Speciation
Node2454,Speciation
Node2456,Speciation
Node2457,Speciation
Node2458,Speciation
Node2459,Speciation
Node2460,Speciation
Node2461,Speciation
Node2462,Speciation
Node2463,Speciation
Node2225,Speciation
Node2226,Speciation
Node2227,Speciation
Node2299,Speciation
Node2300,Speciation
Node2301,Speciation
Node2302,Speciation
Node2228,Speciation
Node2292,Speciation
Node2293,Speciation
Node2294,Speciation
Node2296,Speciation
Node2297,Speciation
Node2298,Speciation
Node2295,Speciation
Node2229,Speciation
Node2230,Speciation
Node2255,Speciation
Node2276,Speciation
Node2277,Speciation
Node2278,Speciation
Node2279,Speciation
Node2280,Speciation
Node2281,Speciation
Node2284,Speciation
Node2282,Speciation
Node2283,Speciation
Node2285,Speciation
Node2286,Speciation
Node2287,Speciation
Node2288,Speciation
Node2289,Speciation
Node2290,Speciation
Node2256,Speciation
Node2266,Speciation
Node2267,Speciation
Node2268,Speciation
Node2269,Speciation
Node2270,Speciation
Node2271,Speciation
Node2272,Speciation
Node2273,Speciation
Node2274,Speciation
Node2275,Speciation
Node2257,Speciation
Node2258,Speciation
Node2259,Speciation
Node2260,Speciation
Node2261,Speciation
Node2262,Speciation
Node2263,Speciation
Node2264,Speciation
Node2265,Speciation
Node2231,Speciation
Node2232,Speciation
Node2241,Speciation
Node2233,Speciation
Node2234,Speciation
Node2235,Speciation
Node2236,Speciation
Node2238,Speciation
Node2239,Speciation
Node2237,Speciation
Node2240,Speciation
Node2242,Speciation
Node2243,Speciation
Node2245,Speciation
Node2244,Speciation
Node2246,Speciation
Node2247,Speciation
Node2248,Speciation
Node2249,Speciation
Node2250,Speciation
Node2251,Speciation
Node2252,Speciation
Node2254,Speciation
Node2253,Speciation
Node2291,Speciation
Node2303,Speciation
Node2304,Speciation
Node2305,Speciation
Node2306,Speciation
Node2307,Speciation
Node2308,Speciation
Node2324,Speciation
Node2309,Speciation
Node2310,Speciation
Node2311,Speciation
Node2312,Speciation
Node2313,Speciation
Node2315,Speciation
Node2316,Speciation
Node2317,Speciation
Node2318,Speciation
Node2319,Speciation
Node2322,Speciation
Node2320,Speciation
Node2321,Speciation
Node2314,Speciation
Node2323,Speciation
Node2325,Speciation
Node2328,Speciation
Node2326,Speciation
Node2327,Speciation
Node2464,Speciation
Node2465,Speciation
Node2466,Speciation
Node2467,Speciation
Node2468,Speciation
Node2469,Speciation
Node2470,Speciation
Node2685,Speciation
Node2692,Speciation
Node2693,Speciation
Node2694,Speciation
Node2686,Speciation
Node2687,Speciation
Node2688,Speciation
Node2690,Speciation
Node2691,Speciation
Node2689,Speciation
Node2471,Speciation
Node2634,Speciation
Node2635,Speciation
Node2680,Speciation
Node2681,Speciation
Node2636,Speciation
Node2679,Speciation
Node2637,Speciation
Node2664,Speciation
Node2665,Speciation
Node2670,Speciation
Node2671,Speciation
Node2672,Speciation
Node2666,Speciation
Node2667,Speciation
Node2668,Speciation
Node2669,Speciation
Node2673,Speciation
Node2675,Speciation
Node2676,Speciation
Node2677,Speciation
Node2678,Speciation
Node2674,Speciation
Node2638,Speciation
Node2639,Speciation
Node2640,Speciation
Node2652,Speciation
Node2641,Speciation
Node2647,Speciation
Node2648,Speciation
Node2651,Speciation
Node2649,Speciation
Node2650,Speciation
Node2642,Speciation
Node2643,Speciation
Node2644,Speciation
Node2645,Speciation
Node2646,Speciation
Node2653,Speciation
Node2654,Speciation
Node2655,Speciation
Node2656,Speciation
Node2657,Speciation
Node2659,Speciation
Node2658,Speciation
Node2660,Speciation
Node2661,Speciation
Node2662,Speciation
Node2663,Speciation
Node2682,Speciation
Node2683,Speciation
Node2684,Speciation
Node2472,Speciation
Node2473,Speciation
Node2474,Speciation
Node2601,Speciation
Node2612,Speciation
Node2614,Speciation
Node2615,Speciation
Node2616,Speciation
Node2617,Speciation
Node2618,Speciation
Node2619,Speciation
Node2613,Speciation
Node2602,Speciation
Node2603,Speciation
Node2604,Speciation
Node2605,Speciation
Node2606,Speciation
Node2611,Speciation
Node2607,Speciation
Node2608,Speciation
Node2609,Speciation
Node2610,Speciation
Node2475,Speciation
Node2476,Speciation
Node2477,Speciation
Node2529,Speciation
Node2530,Speciation
Node2478,Speciation
Node2479,Speciation
Node2480,Speciation
Node2481,Speciation
Node2482,Speciation
Node2491,Speciation
Node2483,Speciation
Node2484,Speciation
Node2485,Speciation
Node2486,Speciation
Node2487,Speciation
Node2490,Speciation
Node2488,Speciation
Node2489,Speciation
Node2492,Speciation
Node2493,Speciation
Node2502,Speciation
Node2504,Speciation
Node2503,Speciation
Node2494,Speciation
Node2495,Speciation
Node2496,Speciation
Node2497,Speciation
Node2498,Speciation
Node2499,Speciation
Node2500,Speciation
Node2501,Speciation
Node2505,Speciation
Node2527,Speciation
Node2528,Speciation
Node2506,Speciation
Node2507,Speciation
Node2508,Speciation
Node2509,Speciation
Node2510,Speciation
Node2519,Speciation
Node2511,Speciation
Node2512,Speciation
Node2513,Speciation
Node2514,Speciation
Node2515,Speciation
Node2516,Speciation
Node2517,Speciation
Node2518,Speciation
Node2520,Speciation
Node2521,Speciation
Node2522,Speciation
Node2523,Speciation
Node2524,Speciation
Node2525,Speciation
Node2526,Speciation
Node2531,Speciation
Node2532,Speciation
Node2533,Speciation
Node2542,Speciation
Node2543,Speciation
Node2534,Speciation
Node2535,Speciation
Node2536,Speciation
Node2537,Speciation
Node2538,Speciation
Node2539,Speciation
Node2541,Speciation
Node2540,Speciation
Node2544,Speciation
Node2547,Speciation
Node2550,Speciation
Node2548,Speciation
Node2549,Speciation
Node2545,Speciation
Node2546,Speciation
Node2551,Speciation
Node2552,Speciation
Node2553,Speciation
Node2554,Speciation
Node2555,Speciation
Node2556,Speciation
Node2557,Speciation
Node2559,Speciation
Node2558,Speciation
Node2560,Speciation
Node2561,Speciation
Node2562,Speciation
Node2563,Speciation
Node2564,Speciation
Node2565,Speciation
Node2585,Speciation
Node2591,Speciation
Node2592,Speciation
Node2586,Speciation
Node2587,Speciation
Node2588,Speciation
Node2590,Speciation
Node2589,Speciation
Node2566,Speciation
Node2567,Speciation
Node2568,Speciation
Node2569,Speciation
Node2579,Speciation
Node2580,Speciation
Node2581,Speciation
Node2570,Speciation
Node2575,Speciation
Node2576,Speciation
Node2577,Speciation
Node2578,Speciation
Node2571,Speciation
Node2572,Speciation
Node2573,Speciation
Node2574,Speciation
Node2582,Speciation
Node2583,Speciation
Node2584,Speciation
Node2593,Speciation
Node2594,Speciation
Node2598,Speciation
Node2599,Speciation
Node2600,Speciation
Node2595,Speciation
Node2596,Speciation
Node2597,Speciation
Node2620,Speciation
Node2621,Speciation
Node2622,Speciation
Node2623,Speciation
Node2624,Speciation
Node2625,Speciation
Node2626,Speciation
Node2627,Speciation
Node2628,Speciation
Node2629,Speciation
Node2630,Speciation
Node2631,Speciation
Node2632,Speciation
Node2633,Speciation
Node2717,Speciation
Node2781,Speciation
Node2782,Speciation
Node2783,Speciation
Node2718,Speciation
Node2719,Speciation
Node2720,Speciation
Node2721,Speciation
Node2722,Speciation
Node2723,Speciation
Node2724,Speciation
Node2725,Speciation
Node2726,Speciation
Node2727,Speciation
Node2728,Speciation
Node2729,Speciation
Node2730,Speciation
Node2731,Speciation
Node2732,Speciation
Node2733,Speciation
Node2738,Speciation
Node2774,Speciation
Node2775,Speciation
Node2776,Speciation
Node2739,Speciation
Node2740,Speciation
Node2741,Speciation
Node2760,Speciation
Node2742,Speciation
Node2743,Speciation
Node2757,Speciation
Node2758,Speciation
Node2759,Speciation
Node2744,Speciation
Node2748,Speciation
Node2749,Speciation
Node2750,Speciation
Node2751,Speciation
Node2752,Speciation
Node2753,Speciation
Node2754,Speciation
Node2755,Speciation
Node2756,Speciation
Node2745,Speciation
Node2746,Speciation
Node2747,Speciation
Node2761,Speciation
Node2762,Speciation
Node2772,Speciation
Node2773,Speciation
Node2763,Speciation
Node2767,Speciation
Node2768,Speciation
Node2769,Speciation
Node2770,Speciation
Node2771,Speciation
Node2764,Speciation
Node2765,Speciation
Node2766,Speciation
Node2734,Speciation
Node2735,Speciation
Node2736,Speciation
Node2737,Speciation
Node2777,Speciation
Node2778,Speciation
Node2780,Speciation
Node2779,Speciation
Node2807,Speciation
Node2809,Speciation
Node2810,Speciation
Node2811,Speciation
Node2812,Speciation
Node2813,Speciation
Node2814,Speciation
Node2815,Speciation
Node2816,Speciation
Node2817,Speciation
Node2818,Speciation
Node2820,Speciation
Node2819,Speciation
Node2808,Speciation
Node2896,Speciation
Node2897,Speciation
Node2898,Speciation
Node2899,Speciation
Node2900,Duplication
Node2901,Duplication
Node2991,Speciation
Node2992,Speciation
Node2993,Speciation
Node2994,Speciation
Node2995,Speciation
Node3003,Speciation
Node2996,Speciation
Node2997,Speciation
Node2998,Speciation
Node3001,Speciation
Node3002,Speciation
Node2999,Speciation
Node3000,Speciation
Node3004,Speciation
Node3005,Speciation
